X,Y,fid,ObjectID,Rodzaj_inw,Możliwoś,Powierzchn,Pojemnoś_,Subiektywn,Rodzaj_obi,Przeznacze,Województ,Powiat,Adres,x,y,ObjectId2,Gmina,Miejscowosc
2127054.92920996,6587471.88015628,22952,227187,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,100,67,4,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Mikołaja Kopernika 44, 42-217, Częstochowa, Śląskie, POL",19.1076595307107,50.808401446418,164213,,
2129335.61486053,6587240.21307132,22957,227669,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,20,13,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Krakowska 29, 42-202, Częstochowa, Śląskie, POL",19.1281472784925,50.8070863476942,164218,,
2129329.9025834,6587126.46997124,22958,227676,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,20,13,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Krakowska 29, 42-202, Częstochowa, Śląskie, POL",19.128095964234,50.8064406515438,164219,,
2129161.17000181,6587078.94466438,22964,228241,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,60,40,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Ogrodowa 35, 42-202, Częstochowa, Śląskie, POL",19.1265802136643,50.8061708575226,164225,,
2129173.60668465,6587085.43269947,22966,228289,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,60,40,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Ogrodowa 35, 42-202, Częstochowa, Śląskie, POL",19.1266919342871,50.8062076892141,164227,,
2128929.53586397,6586884.69940461,22967,228507,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Ogrodowa 50/64, 42-202, Częstochowa, Śląskie, POL",19.1244994088008,50.8050681401918,164228,,
2128416.13033972,6587335.6916224,22968,228818,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,80,53,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Stanisława Orzechowskiego 7, 42-202, Częstochowa, Śląskie, POL",19.119887408507,50.8076283528723,164229,,
2128449.70888065,6587181.21039591,22969,228913,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,80,53,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Stanisława Orzechowskiego 9, 42-202, Częstochowa, Śląskie, POL",19.1201890496723,50.8067514027732,164230,,
2129594.5390218,6587798.99089828,22973,229332,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,80,53,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Nadrzeczna 7, 42-202, Częstochowa, Śląskie, POL",19.1304732338075,50.8102582847125,164234,,
2128617.99100426,6587509.24077025,22974,229420,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,500,333,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica marsz. Józefa Piłsudskiego 2, 42-202, Częstochowa, Woj. Śląskie, POL",19.1217007537092,50.8086135270106,164235,,
2127624.90542842,6588740.82893882,22975,230185,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,250,167,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Gen. Jana Henryka Dąbrowskiego 22, 42-202, Częstochowa, Śląskie, POL",19.112779714197,50.8156041993664,164236,,
2127738.15306261,6588623.7028823,22976,230232,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,300,200,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Jana Kilińskiego 15, 42-202, Częstochowa, Śląskie, POL",19.1137970350038,50.8149394199685,164237,,
2127623.62975989,6588608.79338946,22977,230269,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,0,0,1,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Jasnogórska 33/35, 42-202, Częstochowa, Śląskie, POL",19.1127682546716,50.814854796585,164238,,
2127536.72010445,6589197.78337037,22978,230310,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,1300,867,8,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Gen. Jana Henryka Dąbrowskiego 43/45, 42-218, Częstochowa, Śląskie, POL",19.1119875319534,50.8181976726246,164239,,
2127842.53341015,6588663.70424854,22979,230364,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,70,47,7,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Jasnogórska 27, 42-202, Częstochowa, Śląskie, POL",19.1147346996194,50.8151664591908,164240,,
2127528.90268318,6589103.21426261,22980,230435,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,50,33,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Gen. Jana Henryka Dąbrowskiego 41a, 42-218, Częstochowa, Śląskie, POL",19.1119173068633,50.8176609515987,164241,,
2127535.96706303,6589193.82365061,22982,230484,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,1300,867,8,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Gen. Jana Henryka Dąbrowskiego 43/45, 42-218, Częstochowa, Śląskie, POL",19.1119807672673,50.8181751996078,164243,,
2128015.00949432,6588521.18167956,22983,230625,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,7,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica ks. Stanisława Staszica 10, 42-202, Częstochowa, Śląskie, POL",19.116284078645,50.8143575264507,164244,,
2127792.44326587,6588304.25290629,22984,230682,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Jana Kilińskiego 10, 42-202, Częstochowa, Śląskie, POL",19.1142847321975,50.8131262504432,164245,,
2128110.35556964,6588729.83379281,22985,230743,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Jasnogórska 17, 42-202, Częstochowa, Śląskie, POL",19.1171405870124,50.8155417939579,164246,,
2128136.09354543,6588739.09275735,22986,230792,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,500,333,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Jasnogórska 15A, 42-202, Częstochowa, Śląskie, POL",19.1173717951827,50.815594345286,164247,,
2128211.27334845,6588833.38441343,22988,230918,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"aleja Armii Krajowej 1/3, 42-202, Częstochowa, Śląskie, POL",19.1180471468438,50.8161295153429,164249,,
2128166.99308381,6588789.66673972,22989,230931,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,0,0,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Jasnogórska 26, 42-202, Częstochowa, Śląskie, POL",19.1176493704587,50.8158813882127,164250,,
2128191.48242725,6588949.09631103,22990,230964,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,300,200,7,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"aleja Armii Krajowej 5, 42-202, Częstochowa, Śląskie, POL",19.1178693619738,50.8167862516353,164251,,
2128181.99602587,6588952.52356274,22991,230972,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"aleja Armii Krajowej 5, 42-202, Częstochowa, Śląskie, POL",19.1177841441803,50.816805703259,164252,,
2128587.11412042,6588999.9604315,22992,231038,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,600,400,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Wały gen. Józefa Dwernickiego 43, 42-202, Częstochowa, Woj. Śląskie, POL",19.1214233819424,50.817074933927,164253,,
2126688.29221191,6587478.10830221,22993,232621,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,500,333,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Gen. Kazimierza Pułaskiego 25, 42-217, Częstochowa, Śląskie, POL",19.10436597452,50.8084368010666,164254,,
2129189.46201222,6589315.97581249,22995,233116,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,50,33,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Kawia 4/16, 42-202, Częstochowa, Śląskie, POL",19.126834365118,50.8188684577272,164256,,
2129131.82206772,6589309.97939401,22996,233128,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,65,43,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Kawia 4/16, 42-202, Częstochowa, Śląskie, POL",19.1263165766868,50.8188344261031,164257,,
2129456.61571943,6589771.83180201,22997,233253,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,140,93,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Tartakowa 32/40, 42-202, Częstochowa, Śląskie, POL",19.1292342477019,50.8214555160434,164258,,
2129270.40146118,6590256.58633527,22998,233438,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Wały Dwernickiego 117/121, 42-202, Częstochowa, Śląskie, POL",19.1275614565589,50.8242064211412,164259,,
2129016.21372756,6590585.50334008,22999,233546,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,60,40,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Dekabrystów 68/76, 42-202, Częstochowa, Śląskie, POL",19.1252780492974,50.8260728806856,164260,,
2128497.08207034,6590408.95393626,23000,233719,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Gwiezdna 14A, 42-202, Częstochowa, Woj. Śląskie, POL",19.1206146102759,50.8250710496348,164261,,
2128288.88273396,6590630.12473301,23001,233809,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,300,200,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Dekabrystów 45, 42-202, Częstochowa, Woj. Śląskie, POL",19.1187443238158,50.8263260817452,164262,,
2128195.89326636,6590656.82249558,23002,233916,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,300,200,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Dekabrystów 41A, 42-215, Częstochowa, Śląskie, POL",19.1179089852157,50.8264775757266,164263,,
2128190.20725531,6590691.79563425,23003,233933,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,250,167,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"aleja Armii Krajowej 60/62, 42-215, Częstochowa, Śląskie, POL",19.1178579069094,50.8266760268196,164264,,
2128407.47701871,6589739.94052983,23004,234000,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,250,167,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"aleja Armii Krajowej 36a, 42-202, Częstochowa, Śląskie, POL",19.1198096744018,50.8212745324494,164265,,
2128277.62383075,6589706.79513922,23007,235086,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,200,133,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"aleja Armii Krajowej 36, 42-202, Częstochowa, Śląskie, POL",19.1186431833674,50.8210864309654,164268,,
2129284.93943067,6591160.81964234,23009,235389,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,900,600,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Rolnicza 33, 42-202, Częstochowa, Woj. Śląskie, POL",19.1276920533608,50.8293373686286,164270,,
2129338.11202944,6591043.26806641,23010,235407,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Rolnicza 33, 42-202, Częstochowa, Śląskie, POL",19.1281697109425,50.8286703702749,164271,,
2129233.81208044,6591045.02431305,23011,235412,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,6000,4000,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Rolnicza 33, 42-202, Częstochowa, Woj. Śląskie, POL",19.1272327685593,50.8286803354485,164272,,
2127857.99755903,6587467.14891002,23012,235639,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,300,200,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Mikołaja Kopernika 17/19, 42-217, Częstochowa, Śląskie, POL",19.1148736164324,50.8083745890415,164273,,
2127835.03188349,6587352.90627021,23013,235642,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,50,33,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Mikołaja Kopernika 17A, 42-217, Częstochowa, Woj. Śląskie, POL",19.1146673122589,50.8077260749707,164274,,
2129565.50689995,6587710.49170743,23014,235799,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Strażacka 11, 42-202, Częstochowa, Śląskie, POL",19.1302124338196,50.8097559279167,164275,,
2129335.30041496,6591066.42425839,23015,236119,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Rolnicza 33, 42-202, Częstochowa, Śląskie, POL",19.1281444537799,50.8288017613721,164276,,
2128252.09175013,6586342.42706452,23019,236665,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,100,67,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"aleja Wolności 83/85, 42-202, Częstochowa, Śląskie, POL",19.1184138247848,50.8019895586814,164280,,
2129589.21865617,6587341.44264542,23020,236926,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,30000,20000,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"aleja Wojska Polskiego 207, 42-202, Częstochowa, Śląskie, POL",19.1304254401499,50.8076609996296,164281,,
2129732.1362523,6587198.10041882,23021,236937,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,5500,3667,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"aleja Wojska Polskiego 207, 42-202, Częstochowa, Śląskie, POL",19.1317092907596,50.8068472838807,164282,,
2127607.15674642,6587808.15481296,23023,237132,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,80,53,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Jerzego Waszyngtona 20, 42-217, Częstochowa, Śląskie, POL",19.1126202750739,50.810310302448,164284,,
2134037.37461247,6587783.81146747,23024,237401,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,150,100,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,Częstochowa ulica Legionów 79,19.1703839049668,50.8101721205772,164285,,
2128679.95735966,6588125.76213365,23025,237461,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,50,33,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"aleja Najświętszej Maryi Panny 14, 42-202, Częstochowa, Śląskie, POL",19.1222574069507,50.8121131221111,164286,,
2133928.06224739,6587442.27624788,23029,238121,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,270,180,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,Częstochowa ul. Legionów 63,19.1694019352838,50.8082333967177,164290,,
2133818.38072479,6587584.84758393,23030,238799,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,3000,2000,8,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Legionów 63, 42-202, Częstochowa, Śląskie, POL",19.1684166494025,50.8090427123502,164291,,
2133810.8897805,6587584.099139,23031,238800,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,6000,4000,9,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Legionów 63, 42-202, Częstochowa, Śląskie, POL",19.168349357105,50.8090384637896,164292,,
2126022.37788002,6590396.27011061,23033,87569,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,2450,1633,6,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica gen. Leopolda Okulickiego 54, 42-218, Częstochowa, Śląskie, POL",19.0983839642975,50.8249990743336,164294,,
2131839.6679369,6582104.76646371,23034,55526,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,1590,1060,1,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Józefa Mireckiego 27, 42-208, Częstochowa, Śląskie, POL",19.15064157,50.77792458,164295,,
2131718.66477308,6582366.03297866,23035,55658,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,581,387,1,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Józefa Mireckiego 23, 42-208, Częstochowa, Śląskie, POL",19.1495545800852,50.7794086280026,164296,,
2126849.57035907,6588743.71566667,23036,222006,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,300,200,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Edwarda Mąkoszy 1, 42-217, Częstochowa, Woj. Śląskie, POL",19.1058147607659,50.8156205836217,164297,,
2130464.7960111,6582348.40791136,23037,28038,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,319,213,7,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,ul. Lechonia 19,19.1382908853535,50.7793085154455,164298,,
2132214.80972645,6582342.65540377,23040,59840,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,570,380,1,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Marii Dąbrowskiej 6, 42-208, Częstochowa, Śląskie, POL",19.1540115260327,50.7792758404462,164303,,
2132810.20502692,6582283.27580036,23041,59871,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,326,217,6,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Feliksa Perla 33, 42-208, Częstochowa, Śląskie, POL",19.1593600530177,50.7789385551587,164304,,
2130403.54582807,6582332.15090899,23042,28160,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,661,441,7,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,ul. Lechonia 23,19.1377406655978,50.779216173476,164307,,
2132230.30419949,6582447.91580715,23044,59981,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,641,427,1,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica mjra Waleriana Łukasińskiego 90, 42-208, Częstochowa, Śląskie, POL",19.1541507152522,50.7798737297615,164309,,
2127059.66602369,6588591.32302568,23046,222079,[1] - Ropoznanie operacyjne,[2] - inna droga utwardzona,550,367,5,[3] - MDS,[2] - Z,ŚLĄSKIE,Częstochowa,"ulica Jasnogórska 84/90, 42-217, Częstochowa, Śląskie, POL",19.1077020822325,50.8147556380008,164314,,
2130344.28261011,6582383.69788187,23047,28305,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,291,194,7,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,ul. Lechonia 25,19.137208295053,50.7795089666175,164315,,
2132866.08654089,6582314.57422383,23049,59996,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,326,217,6,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Feliksa Perla 35, 42-208, Częstochowa, Woj. Śląskie, POL",19.1598620451987,50.7791163353249,164317,,
2132211.99267178,6582510.13900956,23050,60075,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,641,427,1,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica mjra Waleriana Łukasińskiego 88, 42-208, Częstochowa, Śląskie, POL",19.15398622,50.78022716,164318,,
2132926.15753553,6582266.54941678,23051,60130,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,326,217,6,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Adama Asnyka 32, 42-208, Częstochowa, Śląskie, POL",19.1604016721249,50.7788435462862,164319,,
2132276.49273682,6582382.8436102,23052,60210,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,570,380,1,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,łukasińskiego 92,19.1545656339425,50.7795041142644,164320,,
2132928.70481442,6582197.19200884,23053,60213,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,326,217,6,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Adama Asnyka 34/36, 42-208, Częstochowa, Śląskie, POL",19.1604245547205,50.7784495816526,164321,,
2132276.4927186,6582382.81375757,23054,60225,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,570,380,1,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,łukasińskiego 92,19.1545656337789,50.7795039446983,164322,,
2132822.15392558,6582193.01866031,23055,60307,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,371,247,6,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Andrzeja Struga 13, 42-208, Częstochowa, Woj. Śląskie, POL",19.1594673918007,50.7784258760512,164323,,
2132357.74300919,6581627.03455694,23056,60716,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,928,619,6,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Żarecka 54, 42-208, Częstochowa, Śląskie, POL",19.1552955175576,50.7752108418782,164324,,
2131431.92205405,6583009.46011304,23057,65836,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,428,285,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica dra Ludwika Zamenhofa 18, 42-207, Częstochowa, Śląskie, POL",19.146978726414,50.7830632267944,164325,,
2131364.67286293,6582979.19598648,23058,65847,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,457,305,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica dra Ludwika Zamenhofa 12/16, 42-207, Częstochowa, Śląskie, POL",19.1463746166517,50.7828913361239,164326,,
2131523.67402144,6583010.1860713,23059,65881,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,1128,752,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica dra Ludwika Zamenhofa 26/32, 42-207, Częstochowa, Śląskie, POL",19.1478029483606,50.78306735,164327,,
2131822.21036224,6583154.06878931,23060,65897,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,277,185,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Bolesława Prusa 8, 42-207, Częstochowa, Śląskie, POL",19.1504847459386,50.7838845496325,164328,,
2131893.68916699,6583174.25913057,23061,65910,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,277,185,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Bolesława Prusa 10/12, 42-207, Częstochowa, Śląskie, POL",19.1511268509666,50.7839992220217,164329,,
2131737.84043265,6583030.97200399,23062,65927,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,451,301,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Józefa Mireckiego 3, 42-207, Częstochowa, Śląskie, POL",19.1497268379659,50.7831854071495,164330,,
2131675.48821664,6582992.53187328,23063,65942,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,435,290,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Mireckiego 4, 42-207, Częstochowa, Woj. Śląskie, POL",19.1491667184795,50.7829670798225,164331,,
2131748.73823956,6582932.52549015,23064,65996,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,648,432,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Mireckiego 5, 42-207, Częstochowa, Woj. Śląskie, POL",19.149824734631,50.7826262612216,164332,,
2131778.83615215,6582857.70195165,23065,66030,[1] - Ropoznanie operacyjne,[1] - droga pożarowa,846,564,5,[3] - MDS,[1] - M,ŚLĄSKIE,Częstochowa,"ulica Mireckiego 7, 42-207, Częstochowa, Woj. Śląskie, POL",19.15009510878,50.7822012820576,164333,,
